Upload ID,ID,Submitted At (UTC),Submitter Name,DOI,Authors,Species,Year,Location,Latitude,Longitude,Sample Type,Experimental Duration (days),Notes,pCO2 (ppm),pCO2 SD,pCO2 SE,pH NBS,pH NBS SD,pH NBS SE,pH SWS,pH SWS SD,pH SWS SE,pH Tot,pH Tot SD,pH Tot SE,Temperature (°C),Temp SD,Temp SE,Salinity (psu),Sal SD,Sal SE,TA (μmol/kg),TA SD,TA SE,Omega A,Omega A SD,Omega A SE,Omega C,Omega C SD,Omega C SE,DIC (μmol/kg),DIC SD,DIC SE,CO3 (μmol/kg),CO3 SD,CO3 SE,HCO3 (μmol/kg),HCO3 SD,HCO3 SE,DO (μmol/kg),DO SD,DO SE,Irradiance (μmol/m2/s),Irr SD,Irr SE,Irradiance Total (mol quanta m-2day-1),Irr Total SD,Irr Total SE,N,Calcification Rate,Calcification Rate SD,Calcification Rate SE,Calcification Rate Unit
NQL2R4G9,899,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.344606742236792,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,900,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.333727364997904,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,901,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.362023438966657,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,902,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.400816144830475,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,903,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.409752147401979,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,904,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,886.65,,,7.9,,,,,,7.75189184046257,,,29.91,,,,,,2288.04,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.430672848122789,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,905,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.0186050201168917,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,906,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0654970494082822,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,907,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.044643445451585,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,908,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.0420085585857332,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,909,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0576295466575978,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,910,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.109260818140725,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,911,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0708089104997866,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,912,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.0913429687549443,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,913,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.0190877123438642,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,914,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.108191154364236,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,915,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.356621952567043,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,916,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.308941095247934,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,917,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.0302646216813229,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,918,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.119316347456903,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,919,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,0.316963523827853,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,920,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,386.63,,,8.16,,,,,,8.00700547839766,,,31.94,,,,,,2277.85,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0371771030036586,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,921,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0967378867977774,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,922,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.00515569917190639,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,923,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.103622014587923,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,924,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Pseudodiploria strigosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0917286838672729,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,925,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.182484880367183,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,926,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0299064271096572,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,927,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0169463473772286,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,928,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella faveolata,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0970910181671232,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,929,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0592423904320102,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,930,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0992882145471075,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,931,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.106667707845691,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,932,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Montastraea cavernosa,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0278813208586218,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,933,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.109626508072722,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,934,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.0564720142233446,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,935,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.209112310822953,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,936,2025-11-26 21:15:34 UTC,asdf,10.1038/s42003-022-04353-1,Krämer W.E.; Iglesias-Prieto R.; Enríquez S.,Orbicella annularis,,"Puerto Morelos, Mexico",20.9055,-86.8350555555556,,,,883.61,,,7.9,,,,,,7.74707814431354,,,31.91,,,,,,2277.12,,,,,,,,,,,,,,,,,,,,,290.562365313593,,,,,,1.0,-0.120004518866569,,,μmolCaCO3 cm-2hr-1
NQL2R4G9,937,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.89,,,mgCaCO3 cm-2day-1
NQL2R4G9,938,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.47,,,mgCaCO3 cm-2day-1
NQL2R4G9,939,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.76,,,mgCaCO3 cm-2day-1
NQL2R4G9,940,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.59,,,mgCaCO3 cm-2day-1
NQL2R4G9,941,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.89,,,mgCaCO3 cm-2day-1
NQL2R4G9,942,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.3,,,mgCaCO3 cm-2day-1
NQL2R4G9,943,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.47,,,mgCaCO3 cm-2day-1
NQL2R4G9,944,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.53,,,mgCaCO3 cm-2day-1
NQL2R4G9,945,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.45,,,mgCaCO3 cm-2day-1
NQL2R4G9,946,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.17,,,mgCaCO3 cm-2day-1
NQL2R4G9,947,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.23,,,mgCaCO3 cm-2day-1
NQL2R4G9,948,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,382.51,,,,,,,,,8.06,,,27.91,,,36.1,,,2330.45,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.73,,,mgCaCO3 cm-2day-1
NQL2R4G9,949,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.32,,,mgCaCO3 cm-2day-1
NQL2R4G9,950,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.79,,,mgCaCO3 cm-2day-1
NQL2R4G9,951,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,1.21,,,mgCaCO3 cm-2day-1
NQL2R4G9,952,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.39,,,mgCaCO3 cm-2day-1
NQL2R4G9,953,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.7,,,mgCaCO3 cm-2day-1
NQL2R4G9,954,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.4,,,mgCaCO3 cm-2day-1
NQL2R4G9,955,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.27,,,mgCaCO3 cm-2day-1
NQL2R4G9,956,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.32,,,mgCaCO3 cm-2day-1
NQL2R4G9,957,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.83,,,mgCaCO3 cm-2day-1
NQL2R4G9,958,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.89,,,mgCaCO3 cm-2day-1
NQL2R4G9,959,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,699.55,,,,,,,,,7.84,,,27.96,,,36.1,,,2334.65,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,1.0,0.38,,,mgCaCO3 cm-2day-1
NQL2R4G9,960,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,372.26,,,,,,,,,8.07,,,27.98,,,36.1,,,2338.4,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.32,,,mgCaCO3 cm-2day-1
NQL2R4G9,961,2025-11-26 21:15:34 UTC,asdf,10.1016/j.jembe.2016.10.002,Lenz E.A.; Edmunds P.J.,Porites rus,,"Mo'orea, French Polynesia",-17.4896,-149.8188,,,,372.26,,,,,,,,,8.07,,,27.98,,,36.1,,,2338.4,,,,,,,,,,,,,,,,,,,,,1017.0,,,,,,1.0,0.65,,,mgCaCO3 cm-2day-1
